image_path,is_noisy,noise_ratio,noise_level,has_repeating_patterns,is_symmetric,good_matches_count,brightness,contrast,saturation,h_entropy,s_entropy,v_entropy,label
./dataset/train/fake/fake_train_3397.jpg,FALSE,0.133743286,0,TRUE,TRUE,26,168.6764374,51.56695232,190.3495636,4.213053226,7.196860313,7.538232803,0
./dataset/train/fake/fake_train_6957.jpg,FALSE,0.139434814,0,FALSE,FALSE,4,116.4093018,43.16448439,95.52090454,4.959679604,6.55752039,7.368350983,0
./dataset/train/fake/fake_train_1801.jpg,TRUE,0.203018188,3,TRUE,TRUE,26,146.4357452,47.31755016,80.00093079,5.186204433,7.269845009,7.556740761,0
./dataset/train/fake/fake_train_3851.jpg,FALSE,0.143997192,0,TRUE,TRUE,83,121.7611237,76.09804288,44.03805542,5.428682327,6.727396011,7.729450226,0
./dataset/train/fake/fake_train_1542.jpg,FALSE,0.136581421,0,FALSE,FALSE,18,131.1427307,55.08049403,112.1305389,5.013371944,7.11641407,7.763772964,0
./dataset/train/fake/fake_train_7260.jpg,FALSE,0.168792725,0,TRUE,TRUE,54,133.5210571,55.95685672,164.4719696,6.062273026,7.587146759,7.713421822,0
./dataset/train/fake/fake_train_7482.jpg,TRUE,0.195892334,2,TRUE,TRUE,34,104.7110443,49.7046457,99.94274902,7.024028301,7.450139999,7.508284569,0
./dataset/train/fake/fake_train_4032.jpg,FALSE,0.16178894,0,TRUE,TRUE,31,88.70341492,46.28977621,88.82391357,6.037344456,7.544819832,7.393078804,0
./dataset/train/fake/fake_train_4415.jpg,TRUE,0.193130493,2,TRUE,TRUE,33,82.61433411,51.57022481,139.6283722,5.953162193,7.715582848,7.425820827,0
./dataset/train/fake/fake_train_3911.jpg,FALSE,0.137313843,0,FALSE,FALSE,17,94.50712585,50.80533964,86.33901978,4.633236885,7.034745216,7.316097736,0
./dataset/train/fake/fake_train_2925.jpg,TRUE,0.18963623,1,FALSE,TRUE,31,120.7826996,65.19539353,149.0977173,5.184549809,7.803292274,7.805439472,0
./dataset/train/fake/fake_train_6115.jpg,FALSE,0.112197876,0,TRUE,TRUE,30,105.0746765,59.77337809,102.0552368,5.203475952,7.050776958,7.764506817,0
./dataset/train/fake/fake_train_4605.jpg,TRUE,0.222122192,3,FALSE,FALSE,11,81.72267151,40.3617172,59.5271759,6.688941956,6.821691036,7.278287888,0
./dataset/train/fake/fake_train_568.jpg,FALSE,0.151321411,0,TRUE,TRUE,60,122.3017731,60.10683477,101.5699615,4.37212801,7.488308907,7.813255787,0
./dataset/train/fake/fake_train_1826.jpg,FALSE,0.141525269,0,TRUE,TRUE,22,200.7569733,31.29795839,90.90734863,5.941331387,7.315596581,6.759049892,0
./dataset/train/fake/fake_train_7323.jpg,TRUE,0.201004028,3,FALSE,TRUE,29,131.6354065,54.35922179,153.7195892,6.31818676,7.654891014,7.729920387,0
./dataset/train/fake/fake_train_7502.jpg,TRUE,0.203445435,3,FALSE,TRUE,37,85.07705688,46.81299787,101.3769226,6.983024597,7.243181705,7.310713291,0
./dataset/train/fake/fake_train_5093.jpg,FALSE,0.172668457,0,TRUE,TRUE,68,80.75204468,50.46908692,103.6293182,6.355228424,7.527196884,7.419789314,0
./dataset/train/fake/fake_train_3858.jpg,TRUE,0.189254761,1,TRUE,FALSE,10,143.3276215,62.29131354,164.9747009,5.552407265,7.685834885,7.766392708,0
./dataset/train/fake/fake_train_9.jpg,FALSE,0.171386719,0,FALSE,TRUE,27,118.1564178,59.62699142,132.6731415,4.509599686,7.051462173,7.815764427,0
./dataset/train/fake/fake_train_4135.jpg,FALSE,0.172073364,0,TRUE,TRUE,69,95.23802185,53.06309066,86.99765015,6.185058117,7.570999146,7.586870193,0
./dataset/train/fake/fake_train_3773.jpg,FALSE,0.167312622,0,FALSE,FALSE,21,110.6313629,50.52738725,53.61405945,5.086446285,6.758111,7.587863922,0
./dataset/train/fake/fake_train_3196.jpg,FALSE,0.178070068,0,TRUE,TRUE,26,102.2822723,43.2297858,98.22070313,6.045269489,7.664079189,7.400662422,0
./dataset/train/fake/fake_train_6588.jpg,TRUE,0.197525024,2,TRUE,TRUE,30,145.9438477,75.99180372,106.6564484,4.915714264,6.745034218,7.075251579,0
./dataset/train/fake/fake_train_6469.jpg,FALSE,0.17956543,0,TRUE,TRUE,31,125.6351471,58.73945854,126.4968414,5.131489754,7.359000206,7.796689987,0
./dataset/train/fake/fake_train_1752.jpg,TRUE,0.217987061,3,FALSE,FALSE,17,144.7263489,51.05316149,72.64068604,4.793832302,7.087722778,7.308998585,0
./dataset/train/fake/fake_train_7084.jpg,TRUE,0.192108154,2,TRUE,TRUE,27,120.7385712,59.06882922,112.265625,5.063361168,7.525823116,7.672504902,0
./dataset/train/fake/fake_train_2799.jpg,FALSE,0.140075684,0,FALSE,TRUE,28,148.8422089,56.01965468,188.6523895,4.465508461,7.25291872,7.704815865,0
./dataset/train/fake/fake_train_2835.jpg,FALSE,0.135726929,0,TRUE,TRUE,50,66.8757019,46.0115875,122.019455,4.73388195,7.294787407,6.71833086,0
./dataset/train/fake/fake_train_2533.jpg,FALSE,0.173690796,0,FALSE,TRUE,23,149.2052307,66.65486454,177.0426025,5.149157524,7.585308075,7.852252483,0
./dataset/train/fake/fake_train_4035.jpg,FALSE,0.141555786,0,FALSE,TRUE,25,109.7195435,52.75609408,89.07714844,5.396395683,6.723895073,7.636014938,0
./dataset/train/fake/fake_train_3254.jpg,TRUE,0.186019897,1,TRUE,TRUE,25,99.21582031,57.28010473,122.0874481,6.893187523,7.763716221,7.550647736,0
./dataset/train/fake/fake_train_6747.jpg,FALSE,0.142669678,0,FALSE,FALSE,14,120.6351013,53.85941294,109.0051727,5.046064854,6.925549507,7.685425758,0
./dataset/train/fake/fake_train_7013.jpg,FALSE,0.139953613,0,TRUE,FALSE,14,126.6295013,50.95532617,99.28063965,5.386075974,7.043030262,7.650564194,0
./dataset/train/fake/fake_train_6529.jpg,TRUE,0.197570801,2,TRUE,FALSE,17,118.5515594,49.30146227,108.1475677,5.196080208,6.814371586,7.61092186,0
./dataset/train/fake/fake_train_3202.jpg,TRUE,0.189285278,1,TRUE,FALSE,21,97.41300964,49.64834254,92.3822937,4.756997108,6.646045685,7.446918964,0
./dataset/train/fake/fake_train_5826.jpg,FALSE,0.152420044,0,FALSE,TRUE,32,149.2249756,68.56026697,51.26428223,6.004702091,6.618932724,7.767008781,0
./dataset/train/fake/fake_train_4542.jpg,TRUE,0.188323975,1,TRUE,TRUE,23,87.53898621,43.93583794,82.79354858,6.376015186,7.047970772,7.395741463,0
./dataset/train/fake/fake_train_7862.jpg,TRUE,0.202377319,3,TRUE,TRUE,34,88.73626709,50.42877729,119.8831024,6.909997463,7.51202631,7.532993317,0
./dataset/train/fake/fake_train_3233.jpg,FALSE,0.145767212,0,TRUE,FALSE,13,95.53514099,47.78971914,80.98580933,5.091886044,6.66545248,7.298706532,0
./dataset/train/fake/fake_train_6716.jpg,FALSE,0.13168335,0,FALSE,FALSE,12,106.1376648,49.99407649,103.81073,5.217970371,6.921510696,7.542742252,0
./dataset/train/fake/fake_train_1243.jpg,TRUE,0.217224121,3,FALSE,TRUE,32,116.8073883,56.36290124,84.4181366,5.986156464,7.091230392,7.742692947,0
./dataset/train/fake/fake_train_1743.jpg,TRUE,0.217285156,3,FALSE,FALSE,18,135.8917389,54.69573751,89.65544128,5.69700861,7.462347984,7.682760239,0
./dataset/train/fake/fake_train_3658.jpg,TRUE,0.187042236,1,TRUE,TRUE,28,80.93562317,47.93381028,97.51623535,5.482821465,7.454562664,7.375601292,0
./dataset/train/fake/fake_train_469.jpg,FALSE,0.161514282,0,TRUE,TRUE,46,122.6755829,72.17402446,106.5613556,4.408028126,7.397454262,7.729336262,0
./dataset/train/fake/fake_train_412.jpg,FALSE,0.161987305,0,TRUE,FALSE,11,105.1102142,46.5132196,48.72480774,5.513808727,6.838685036,7.444255352,0
./dataset/train/fake/fake_train_1153.jpg,FALSE,0.162765503,0,TRUE,FALSE,16,140.7061157,65.8057991,60.67919922,4.70908165,6.983798504,7.747045994,0
./dataset/train/fake/fake_train_3060.jpg,FALSE,0.112976074,0,FALSE,FALSE,18,92.27546692,50.44129145,97.44978333,4.510345936,6.437122345,7.442575932,0
./dataset/train/fake/fake_train_7020.jpg,TRUE,0.208007813,3,FALSE,TRUE,23,122.6399536,48.10783486,100.469986,5.328139305,6.967990875,7.596178532,0
./dataset/train/fake/fake_train_4046.jpg,TRUE,0.236450195,3,FALSE,FALSE,20,100.5085297,49.1938096,55.76628113,6.627927303,6.646076202,7.512904167,0
./dataset/train/fake/fake_train_7931.jpg,FALSE,0.131286621,0,TRUE,TRUE,42,88.06878662,71.93634567,101.4706879,6.319257736,7.636772156,7.51372242,0
./dataset/train/fake/fake_train_3543.jpg,TRUE,0.185684204,1,TRUE,TRUE,26,170.7962799,57.00593498,185.5612946,4.561927795,7.283146858,7.568265915,0
./dataset/train/fake/fake_train_6429.jpg,FALSE,0.171829224,0,FALSE,FALSE,15,113.3025208,47.98940577,126.7190094,4.834144592,6.789961815,7.550077438,0
./dataset/train/fake/fake_train_5286.jpg,FALSE,0.142150879,0,TRUE,TRUE,131,91.24420166,48.48864138,105.6350098,6.539572716,7.475095749,7.456512451,0
./dataset/train/fake/fake_train_1810.jpg,TRUE,0.187362671,1,TRUE,TRUE,35,148.9569702,54.31948336,85.93927002,5.979890823,7.512471676,7.659784317,0
./dataset/train/fake/fake_train_3810.jpg,FALSE,0.172515869,0,TRUE,TRUE,29,138.7733459,60.76525754,179.0619354,4.751843929,7.521229744,7.794881821,0
./dataset/train/fake/fake_train_4082.jpg,FALSE,0.141021729,0,FALSE,FALSE,12,96.62532043,48.65702691,98.03343201,5.018054962,6.801901817,7.455793858,0
./dataset/train/fake/fake_train_6389.jpg,FALSE,0.180053711,0,TRUE,TRUE,23,124.6564789,59.2758065,83.51246643,5.572295189,6.871814728,7.850641251,0
./dataset/train/fake/fake_train_6522.jpg,FALSE,0.154067993,0,TRUE,FALSE,11,108.9865112,54.23715804,120.0952148,5.144046307,7.057804108,7.685977936,0
./dataset/train/fake/fake_train_7695.jpg,FALSE,0.147949219,0,FALSE,FALSE,16,126.0635681,49.3832706,80.12342834,6.251934052,6.893137932,7.60165596,0
./dataset/train/fake/fake_train_605.jpg,FALSE,0.128616333,0,TRUE,FALSE,16,125.1121063,48.81292722,110.6728363,4.791839123,6.839104652,7.581556797,0
./dataset/train/fake/fake_train_955.jpg,FALSE,0.143035889,0,FALSE,FALSE,19,160.8452606,58.29859826,136.4659882,5.759047031,7.76484108,7.640680313,0
./dataset/train/fake/fake_train_3208.jpg,FALSE,0.165939331,0,FALSE,TRUE,31,67.23887634,41.84971313,75.34109497,5.770765781,6.944664001,6.938571453,0
./dataset/train/fake/fake_train_3353.jpg,FALSE,0.151535034,0,TRUE,TRUE,24,136.1000061,51.70359344,179.0867462,4.395386696,7.517988205,7.643937111,0
./dataset/train/fake/fake_train_4964.jpg,FALSE,0.180236816,0,TRUE,FALSE,8,96.57199097,49.87546569,85.66378784,6.786087036,7.419156075,7.594335556,0
./dataset/train/fake/fake_train_1280.jpg,FALSE,0.09753418,0,TRUE,FALSE,11,132.0270996,47.06512742,66.19430542,5.012678623,7.140070915,7.417871475,0
./dataset/train/fake/fake_train_7593.jpg,TRUE,0.195907593,2,TRUE,TRUE,27,84.17088318,42.9702708,135.2795715,6.739887714,7.606243134,7.297071457,0
./dataset/train/fake/fake_train_3418.jpg,TRUE,0.216949463,3,TRUE,TRUE,42,97.24931335,55.05663608,146.2832336,6.519957542,7.725524426,7.681487083,0
./dataset/train/fake/fake_train_2881.jpg,TRUE,0.208786011,3,TRUE,TRUE,60,99.33337402,47.65990324,99.8946228,6.024054527,7.641004562,7.461205482,0
./dataset/train/fake/fake_train_2395.jpg,FALSE,0.17137146,0,TRUE,TRUE,25,121.1488342,52.85077435,120.7751312,4.509645462,6.971125603,7.611741066,0
./dataset/train/fake/fake_train_694.jpg,FALSE,0.16003418,0,TRUE,TRUE,24,172.4458466,41.83063725,93.13783264,5.408349991,7.631955624,7.340504646,0
./dataset/train/fake/fake_train_2513.jpg,TRUE,0.187561035,1,TRUE,TRUE,46,90.6423645,38.63277335,121.0676727,6.189267159,7.78136301,7.211514473,0
./dataset/train/fake/fake_train_5373.jpg,FALSE,0.139984131,0,TRUE,FALSE,19,121.6935883,57.21981455,101.1222687,5.522511959,7.218588352,7.787171841,0
./dataset/train/fake/fake_train_624.jpg,FALSE,0.161773682,0,FALSE,FALSE,13,123.6813354,54.7011823,66.5916748,5.49375248,7.02660656,7.693822861,0
./dataset/train/fake/fake_train_6672.jpg,TRUE,0.217498779,3,TRUE,TRUE,31,128.5462189,45.30121324,117.2352142,5.808595657,7.542615414,7.503268242,0
./dataset/train/fake/fake_train_7054.jpg,TRUE,0.185653687,1,FALSE,TRUE,24,126.3271484,51.13487569,93.83927917,5.115941048,6.816309452,7.644487381,0
./dataset/train/fake/fake_train_7192.jpg,FALSE,0.11505127,0,TRUE,TRUE,33,111.5790558,79.46018786,142.3751984,5.048557281,7.268063545,7.778069019,0
./dataset/train/fake/fake_train_228.jpg,FALSE,0.176132202,0,FALSE,FALSE,21,105.2956696,40.85954787,45.06526184,4.759270668,6.199872017,7.148756981,0
./dataset/train/fake/fake_train_2790.jpg,FALSE,0.111373901,0,TRUE,TRUE,49,86.47158813,39.74458844,113.0424042,5.08223629,7.444989681,7.079843998,0
./dataset/train/fake/fake_train_3287.jpg,FALSE,0.151504517,0,FALSE,FALSE,19,108.3152618,48.85611094,95.88999939,4.4767766,6.949720383,7.487030983,0
./dataset/train/fake/fake_train_526.jpg,FALSE,0.104705811,0,TRUE,TRUE,27,108.4314423,71.52753756,55.94657898,5.923553944,6.572619438,7.747384548,0
./dataset/train/fake/fake_train_3627.jpg,FALSE,0.180038452,0,TRUE,TRUE,28,87.11701965,41.96834272,130.7956085,5.972552776,7.841341496,7.183710098,0
./dataset/train/fake/fake_train_5313.jpg,FALSE,0.162277222,0,TRUE,FALSE,19,182.5639954,47.63607917,118.3444061,5.333083153,7.479321003,7.421791077,0
./dataset/train/fake/fake_train_290.jpg,FALSE,0.105453491,0,FALSE,TRUE,24,147.133667,53.54181543,54.06787109,5.133625507,6.504162788,7.434375763,0
./dataset/train/fake/fake_train_2198.jpg,TRUE,0.193771362,2,TRUE,TRUE,22,147.1431122,57.99417332,170.4461823,4.30701685,7.619094372,7.72900629,0
./dataset/train/fake/fake_train_2342.jpg,FALSE,0.15284729,0,FALSE,TRUE,34,94.02192688,47.38954112,68.50105286,5.8479352,6.927596569,7.1957407,0
./dataset/train/fake/fake_train_1721.jpg,TRUE,0.191055298,1,TRUE,FALSE,14,129.3960419,43.78148904,86.72241211,5.212072372,7.352265358,7.37062788,0
./dataset/train/fake/fake_train_3143.jpg,FALSE,0.165969849,0,TRUE,TRUE,67,73.53121948,44.19208528,126.3821411,5.153011322,7.686640739,7.287163258,0
./dataset/train/fake/fake_train_4850.jpg,FALSE,0.161636353,0,TRUE,TRUE,41,154.9170685,49.02560072,115.8785248,5.401834011,7.465444565,7.52113533,0
./dataset/train/fake/fake_train_2793.jpg,FALSE,0.175445557,0,FALSE,FALSE,17,149.2454071,50.20777996,190.6798859,3.968072653,7.323282242,7.581646442,0
./dataset/train/fake/fake_train_3332.jpg,TRUE,0.213470459,3,TRUE,FALSE,15,68.83338928,34.24352159,84.65908813,5.499193192,7.007457733,6.768818378,0
./dataset/train/fake/fake_train_104.jpg,FALSE,0.147476196,0,TRUE,TRUE,24,115.7056274,57.31220194,103.8061066,5.606039047,7.300516129,7.695887089,0
./dataset/train/fake/fake_train_753.jpg,FALSE,0.159957886,0,TRUE,TRUE,26,111.4763031,51.17866862,116.6189117,5.307382584,7.083472252,7.632342815,0
./dataset/train/fake/fake_train_4665.jpg,FALSE,0.105224609,0,FALSE,TRUE,26,162.3988495,51.8132986,170.4601746,3.544252396,7.528096199,7.623310089,0
./dataset/train/fake/fake_train_7102.jpg,FALSE,0.118179321,0,FALSE,TRUE,25,129.9245453,77.53772963,171.6298523,5.198509216,7.454402924,7.7846632,0
./dataset/train/fake/fake_train_771.jpg,TRUE,0.197647095,2,FALSE,TRUE,24,121.8326416,52.53910641,100.7207794,5.002123833,6.980086327,7.697533131,0
./dataset/train/fake/fake_train_5057.jpg,FALSE,0.106994629,0,FALSE,FALSE,19,78.45443726,49.37616351,92.27006531,6.116705894,7.363222599,7.489107609,0
./dataset/train/fake/fake_train_6327.jpg,FALSE,0.145233154,0,FALSE,TRUE,23,121.7904816,55.24008354,113.947876,5.113326073,7.212610722,7.737187386,0
./dataset/train/fake/fake_train_2603.jpg,FALSE,0.174179077,0,TRUE,TRUE,40,99.58692932,52.38920612,120.1825867,6.51923275,7.838056087,7.566453934,0
./dataset/train/fake/fake_train_7418.jpg,TRUE,0.197677612,2,TRUE,TRUE,33,90.83959961,46.35352116,114.124649,6.750515461,7.57831192,7.386946201,0
./dataset/train/fake/fake_train_4459.jpg,FALSE,0.17338562,0,TRUE,TRUE,38,81.05633545,45.46215924,91.25108337,5.685911655,7.498177528,7.404085636,0
./dataset/train/fake/fake_train_5378.jpg,FALSE,0.178863525,0,TRUE,TRUE,92,83.69764709,54.97129265,121.1723175,5.898239613,7.681148529,7.488874435,0
./dataset/train/fake/fake_train_794.jpg,TRUE,0.197875977,2,TRUE,TRUE,40,138.0506439,59.04340627,124.7368622,6.730056763,7.607168198,7.821069717,0
./dataset/train/fake/fake_train_4037.jpg,TRUE,0.250640869,3,TRUE,FALSE,15,94.93443298,52.42619924,70.26734924,6.899794579,6.837146282,7.593212128,0
./dataset/train/fake/fake_train_2487.jpg,FALSE,0.16758728,0,TRUE,TRUE,24,82.25059509,47.04900832,122.345459,6.096120834,7.814805508,7.311786652,0
./dataset/train/fake/fake_train_6493.jpg,FALSE,0.162475586,0,TRUE,TRUE,23,114.6235046,46.43858274,120.8639374,4.976795673,6.952944756,7.504817009,0
./dataset/train/fake/fake_train_5358.jpg,FALSE,0.153717041,0,TRUE,TRUE,124,159.0450134,61.83248905,117.3343964,5.179035664,7.587544918,7.779178143,0
./dataset/train/fake/fake_train_2208.jpg,FALSE,0.134017944,0,FALSE,TRUE,44,56.47134399,34.06829531,98.68844604,4.852465153,6.827735901,6.536627769,0
./dataset/train/fake/fake_train_6935.jpg,TRUE,0.185592651,1,TRUE,FALSE,21,121.0624084,58.74827836,120.174118,4.314351082,7.477412701,7.711956978,0
./dataset/train/fake/fake_train_2818.jpg,FALSE,0.168960571,0,TRUE,TRUE,39,106.2186584,55.24068136,34.10551453,4.50970602,5.964160442,7.110591888,0
./dataset/train/fake/fake_train_5011.jpg,FALSE,0.139373779,0,TRUE,TRUE,77,82.94837952,48.62100829,88.79116821,6.031006813,7.253398895,7.332674026,0
./dataset/train/fake/fake_train_5047.jpg,FALSE,0.105484009,0,FALSE,FALSE,15,87.0861969,56.16318877,99.23048401,5.822994232,7.636588097,7.644842148,0
./dataset/train/fake/fake_train_2386.jpg,FALSE,0.128097534,0,TRUE,TRUE,50,61.50450134,32.26875615,104.6206055,4.583897591,7.429894447,6.833650112,0
./dataset/train/fake/fake_train_6108.jpg,FALSE,0.136566162,0,FALSE,FALSE,19,158.1140289,38.95141096,149.0666656,4.992638111,7.624512672,7.281288147,0
./dataset/train/fake/fake_train_6252.jpg,TRUE,0.205963135,3,FALSE,TRUE,23,156.0345917,47.59473787,179.5987091,4.909515381,7.389224052,7.448498726,0
./dataset/train/fake/fake_train_213.jpg,FALSE,0.173187256,0,TRUE,TRUE,51,141.0994873,70.97308434,103.8254852,3.77224803,7.338387966,7.743755341,0
./dataset/train/fake/fake_train_3561.jpg,FALSE,0.174606323,0,FALSE,FALSE,16,112.7485657,50.49401682,103.2365265,4.60204792,6.966175556,7.554871082,0
./dataset/train/fake/fake_train_916.jpg,FALSE,0.142028809,0,TRUE,FALSE,18,130.6224365,76.72532009,109.7285919,4.430872917,7.473941803,7.871926308,0
./dataset/train/fake/fake_train_4741.jpg,FALSE,0.166946411,0,TRUE,TRUE,22,172.6260071,55.58707333,123.2386475,4.543447495,7.507339001,7.571852684,0
./dataset/train/fake/fake_train_7536.jpg,FALSE,0.164779663,0,TRUE,TRUE,39,84.29850769,45.19584818,126.618042,6.946556091,7.67224741,7.291764259,0
./dataset/train/fake/fake_train_1436.jpg,FALSE,0.164901733,0,FALSE,FALSE,20,141.4010773,59.8890485,53.09916687,5.215674877,6.743457794,7.75714016,0
./dataset/train/fake/fake_train_6922.jpg,TRUE,0.207778931,3,TRUE,FALSE,19,124.0733337,50.07482249,120.6768646,5.450817108,7.399610519,7.60204649,0
