file_path,has_repeating_patterns
./dataset/fake_train/fake_train_1170.jpg,True
./dataset/fake_train/fake_train_1171.jpg,True
./dataset/fake_train/fake_train_1172.jpg,True
./dataset/fake_train/fake_train_1173.jpg,True
./dataset/fake_train/fake_train_1174.jpg,True
./dataset/fake_train/fake_train_1175.jpg,False
./dataset/fake_train/fake_train_1176.jpg,True
./dataset/fake_train/fake_train_1177.jpg,True
./dataset/fake_train/fake_train_1178.jpg,False
./dataset/fake_train/fake_train_1179.jpg,False
./dataset/fake_train/fake_train_118.jpg,True
./dataset/fake_train/fake_train_1180.jpg,False
./dataset/fake_train/fake_train_1181.jpg,False
./dataset/fake_train/fake_train_1182.jpg,False
./dataset/fake_train/fake_train_1183.jpg,False
./dataset/fake_train/fake_train_1184.jpg,False
./dataset/fake_train/fake_train_1185.jpg,True
./dataset/fake_train/fake_train_1186.jpg,False
./dataset/fake_train/fake_train_1187.jpg,False
./dataset/fake_train/fake_train_1188.jpg,False
./dataset/fake_train/fake_train_1189.jpg,True
./dataset/fake_train/fake_train_119.jpg,False
./dataset/fake_train/fake_train_1190.jpg,True
./dataset/fake_train/fake_train_1191.jpg,False
./dataset/fake_train/fake_train_1192.jpg,True
./dataset/fake_train/fake_train_1193.jpg,True
./dataset/fake_train/fake_train_1194.jpg,True
./dataset/fake_train/fake_train_1195.jpg,False
./dataset/fake_train/fake_train_1196.jpg,False
./dataset/fake_train/fake_train_1197.jpg,True
./dataset/fake_train/fake_train_1198.jpg,True
./dataset/fake_train/fake_train_1199.jpg,False
./dataset/fake_train/fake_train_12.jpg,False
./dataset/fake_train/fake_train_120.jpg,True
./dataset/fake_train/fake_train_1200.jpg,True
./dataset/fake_train/fake_train_1201.jpg,False
./dataset/fake_train/fake_train_1202.jpg,True
./dataset/fake_train/fake_train_1203.jpg,False
./dataset/fake_train/fake_train_1204.jpg,False
./dataset/fake_train/fake_train_1205.jpg,False
./dataset/fake_train/fake_train_1206.jpg,True
./dataset/fake_train/fake_train_1207.jpg,True
./dataset/fake_train/fake_train_1208.jpg,True
./dataset/fake_train/fake_train_1209.jpg,True
./dataset/fake_train/fake_train_121.jpg,False
./dataset/fake_train/fake_train_1210.jpg,False
./dataset/fake_train/fake_train_1211.jpg,False
./dataset/fake_train/fake_train_1212.jpg,False
./dataset/fake_train/fake_train_1213.jpg,True
./dataset/fake_train/fake_train_1214.jpg,False
./dataset/fake_train/fake_train_1215.jpg,True
./dataset/fake_train/fake_train_1216.jpg,False
./dataset/fake_train/fake_train_1217.jpg,False
./dataset/fake_train/fake_train_1218.jpg,False
./dataset/fake_train/fake_train_1219.jpg,True
./dataset/fake_train/fake_train_122.jpg,True
./dataset/fake_train/fake_train_1220.jpg,False
./dataset/fake_train/fake_train_1221.jpg,False
./dataset/fake_train/fake_train_1222.jpg,False
./dataset/fake_train/fake_train_1223.jpg,True
./dataset/fake_train/fake_train_1224.jpg,True
./dataset/fake_train/fake_train_1225.jpg,False
./dataset/fake_train/fake_train_1226.jpg,False
./dataset/fake_train/fake_train_1227.jpg,True
./dataset/fake_train/fake_train_1228.jpg,False
./dataset/fake_train/fake_train_1229.jpg,False
./dataset/fake_train/fake_train_123.jpg,False
./dataset/fake_train/fake_train_1230.jpg,False
./dataset/fake_train/fake_train_1231.jpg,False
./dataset/fake_train/fake_train_1232.jpg,True
./dataset/fake_train/fake_train_1233.jpg,True
./dataset/fake_train/fake_train_1234.jpg,False
./dataset/fake_train/fake_train_1235.jpg,False
./dataset/fake_train/fake_train_1236.jpg,True
./dataset/fake_train/fake_train_1237.jpg,False
./dataset/fake_train/fake_train_1238.jpg,False
./dataset/fake_train/fake_train_1239.jpg,True
./dataset/fake_train/fake_train_124.jpg,True
./dataset/fake_train/fake_train_1240.jpg,True
./dataset/fake_train/fake_train_1241.jpg,True
./dataset/fake_train/fake_train_1242.jpg,False
./dataset/fake_train/fake_train_1243.jpg,False
./dataset/fake_train/fake_train_1244.jpg,True
./dataset/fake_train/fake_train_1245.jpg,False
./dataset/fake_train/fake_train_1246.jpg,True
./dataset/fake_train/fake_train_1247.jpg,False
./dataset/fake_train/fake_train_1248.jpg,False
./dataset/fake_train/fake_train_1249.jpg,True
./dataset/fake_train/fake_train_125.jpg,False
./dataset/fake_train/fake_train_1250.jpg,False
./dataset/fake_train/fake_train_1251.jpg,False
./dataset/fake_train/fake_train_1252.jpg,True
./dataset/fake_train/fake_train_1253.jpg,False
./dataset/fake_train/fake_train_1254.jpg,True
./dataset/fake_train/fake_train_1255.jpg,False
./dataset/fake_train/fake_train_1256.jpg,True
./dataset/fake_train/fake_train_1257.jpg,True
./dataset/fake_train/fake_train_1258.jpg,True
./dataset/fake_train/fake_train_1259.jpg,False
./dataset/fake_train/fake_train_126.jpg,True
./dataset/fake_train/fake_train_1260.jpg,False
./dataset/fake_train/fake_train_1261.jpg,True
./dataset/fake_train/fake_train_1262.jpg,False
./dataset/fake_train/fake_train_1263.jpg,False
./dataset/fake_train/fake_train_1264.jpg,True
./dataset/fake_train/fake_train_1265.jpg,True
./dataset/fake_train/fake_train_1266.jpg,True
./dataset/fake_train/fake_train_1267.jpg,False
./dataset/fake_train/fake_train_1268.jpg,False
./dataset/fake_train/fake_train_1269.jpg,False
./dataset/fake_train/fake_train_127.jpg,False
./dataset/fake_train/fake_train_1270.jpg,True
./dataset/fake_train/fake_train_1271.jpg,False
./dataset/fake_train/fake_train_1272.jpg,True
./dataset/fake_train/fake_train_1273.jpg,False
./dataset/fake_train/fake_train_1274.jpg,False
./dataset/fake_train/fake_train_1275.jpg,False
./dataset/fake_train/fake_train_1276.jpg,False
./dataset/fake_train/fake_train_1277.jpg,False
./dataset/fake_train/fake_train_1278.jpg,True
./dataset/fake_train/fake_train_1279.jpg,True
./dataset/fake_train/fake_train_128.jpg,True
./dataset/fake_train/fake_train_1280.jpg,True
./dataset/fake_train/fake_train_1281.jpg,True
./dataset/fake_train/fake_train_1282.jpg,False
./dataset/fake_train/fake_train_1283.jpg,True
./dataset/fake_train/fake_train_1284.jpg,True
./dataset/fake_train/fake_train_1285.jpg,False
./dataset/fake_train/fake_train_1286.jpg,True
./dataset/fake_train/fake_train_1287.jpg,True
./dataset/fake_train/fake_train_1288.jpg,True
./dataset/fake_train/fake_train_1289.jpg,True
./dataset/fake_train/fake_train_129.jpg,False
./dataset/fake_train/fake_train_1290.jpg,False
./dataset/fake_train/fake_train_1291.jpg,False
./dataset/fake_train/fake_train_1292.jpg,True
./dataset/fake_train/fake_train_1293.jpg,False
./dataset/fake_train/fake_train_1294.jpg,False
./dataset/fake_train/fake_train_1295.jpg,False
./dataset/fake_train/fake_train_1296.jpg,False
./dataset/fake_train/fake_train_1297.jpg,False
./dataset/fake_train/fake_train_1298.jpg,True
./dataset/fake_train/fake_train_1299.jpg,False
./dataset/fake_train/fake_train_13.jpg,False
./dataset/fake_train/fake_train_130.jpg,True
./dataset/fake_train/fake_train_1300.jpg,False
./dataset/fake_train/fake_train_1301.jpg,True
./dataset/fake_train/fake_train_1302.jpg,False
./dataset/fake_train/fake_train_1303.jpg,False
./dataset/fake_train/fake_train_1304.jpg,False
./dataset/fake_train/fake_train_1305.jpg,False
./dataset/fake_train/fake_train_1306.jpg,True
./dataset/fake_train/fake_train_1307.jpg,False
./dataset/fake_train/fake_train_1308.jpg,True
./dataset/fake_train/fake_train_1309.jpg,False
./dataset/fake_train/fake_train_131.jpg,True
./dataset/fake_train/fake_train_1310.jpg,True
./dataset/fake_train/fake_train_1311.jpg,True
./dataset/fake_train/fake_train_1312.jpg,False
./dataset/fake_train/fake_train_1313.jpg,False
./dataset/fake_train/fake_train_1314.jpg,True
./dataset/fake_train/fake_train_1315.jpg,True
./dataset/fake_train/fake_train_1316.jpg,False
./dataset/fake_train/fake_train_1317.jpg,True
./dataset/fake_train/fake_train_1318.jpg,False
./dataset/fake_train/fake_train_1319.jpg,False
./dataset/fake_train/fake_train_132.jpg,False
./dataset/fake_train/fake_train_1320.jpg,False
./dataset/fake_train/fake_train_1321.jpg,False
./dataset/fake_train/fake_train_1322.jpg,False
./dataset/fake_train/fake_train_1323.jpg,False
./dataset/fake_train/fake_train_1324.jpg,False
./dataset/fake_train/fake_train_1325.jpg,True
./dataset/fake_train/fake_train_1326.jpg,True
./dataset/fake_train/fake_train_1327.jpg,True
./dataset/fake_train/fake_train_1328.jpg,False
./dataset/fake_train/fake_train_1329.jpg,False
./dataset/fake_train/fake_train_133.jpg,False
./dataset/fake_train/fake_train_1330.jpg,True
./dataset/fake_train/fake_train_1331.jpg,False
./dataset/fake_train/fake_train_1332.jpg,True
./dataset/fake_train/fake_train_1333.jpg,False
./dataset/fake_train/fake_train_1334.jpg,False
./dataset/fake_train/fake_train_1335.jpg,False
./dataset/fake_train/fake_train_1336.jpg,True
./dataset/fake_train/fake_train_1337.jpg,False
./dataset/fake_train/fake_train_1338.jpg,True
./dataset/fake_train/fake_train_1339.jpg,False
./dataset/fake_train/fake_train_134.jpg,True
./dataset/fake_train/fake_train_1340.jpg,False
./dataset/fake_train/fake_train_1341.jpg,True
./dataset/fake_train/fake_train_1342.jpg,False
./dataset/fake_train/fake_train_1343.jpg,False
./dataset/fake_train/fake_train_1344.jpg,False
./dataset/fake_train/fake_train_1345.jpg,True
./dataset/fake_train/fake_train_1346.jpg,True
./dataset/fake_train/fake_train_1347.jpg,False
./dataset/fake_train/fake_train_1348.jpg,False
./dataset/fake_train/fake_train_1349.jpg,True
./dataset/fake_train/fake_train_135.jpg,True
./dataset/fake_train/fake_train_1350.jpg,False
./dataset/fake_train/fake_train_1351.jpg,False
./dataset/fake_train/fake_train_1352.jpg,False
./dataset/fake_train/fake_train_1353.jpg,True
./dataset/fake_train/fake_train_1354.jpg,True
./dataset/fake_train/fake_train_1355.jpg,False
./dataset/fake_train/fake_train_1356.jpg,False
./dataset/fake_train/fake_train_1357.jpg,False
./dataset/fake_train/fake_train_1358.jpg,False
./dataset/fake_train/fake_train_1359.jpg,True
./dataset/fake_train/fake_train_136.jpg,False
./dataset/fake_train/fake_train_1360.jpg,False
./dataset/fake_train/fake_train_1361.jpg,False
./dataset/fake_train/fake_train_1362.jpg,False
./dataset/fake_train/fake_train_1363.jpg,False
./dataset/fake_train/fake_train_1364.jpg,True
./dataset/fake_train/fake_train_1365.jpg,False
./dataset/fake_train/fake_train_1366.jpg,False
./dataset/fake_train/fake_train_1367.jpg,False
./dataset/fake_train/fake_train_1368.jpg,False
./dataset/fake_train/fake_train_1369.jpg,False
./dataset/fake_train/fake_train_137.jpg,True
./dataset/fake_train/fake_train_1370.jpg,False
./dataset/fake_train/fake_train_1371.jpg,False
./dataset/fake_train/fake_train_1372.jpg,True
./dataset/fake_train/fake_train_1373.jpg,False
./dataset/fake_train/fake_train_1374.jpg,False
./dataset/fake_train/fake_train_1375.jpg,True
./dataset/fake_train/fake_train_1376.jpg,True
./dataset/fake_train/fake_train_1377.jpg,True
./dataset/fake_train/fake_train_1378.jpg,True
./dataset/fake_train/fake_train_1379.jpg,False
./dataset/fake_train/fake_train_138.jpg,True
./dataset/fake_train/fake_train_1380.jpg,False
./dataset/fake_train/fake_train_1381.jpg,False
./dataset/fake_train/fake_train_1382.jpg,False
./dataset/fake_train/fake_train_1383.jpg,False
./dataset/fake_train/fake_train_1384.jpg,True
./dataset/fake_train/fake_train_1385.jpg,False
./dataset/fake_train/fake_train_1386.jpg,True
./dataset/fake_train/fake_train_1387.jpg,False
./dataset/fake_train/fake_train_1388.jpg,False
./dataset/fake_train/fake_train_1389.jpg,True
./dataset/fake_train/fake_train_139.jpg,False
./dataset/fake_train/fake_train_1390.jpg,True
./dataset/fake_train/fake_train_1391.jpg,True
./dataset/fake_train/fake_train_1392.jpg,True
./dataset/fake_train/fake_train_1393.jpg,True
./dataset/fake_train/fake_train_1394.jpg,False
./dataset/fake_train/fake_train_1395.jpg,True
./dataset/fake_train/fake_train_1396.jpg,True
./dataset/fake_train/fake_train_1397.jpg,True
./dataset/fake_train/fake_train_1398.jpg,False
./dataset/fake_train/fake_train_1399.jpg,True
./dataset/fake_train/fake_train_14.jpg,False
./dataset/fake_train/fake_train_140.jpg,False
./dataset/fake_train/fake_train_1400.jpg,True
./dataset/fake_train/fake_train_1401.jpg,False
./dataset/fake_train/fake_train_1402.jpg,True
./dataset/fake_train/fake_train_1403.jpg,False
./dataset/fake_train/fake_train_1404.jpg,False
./dataset/fake_train/fake_train_1405.jpg,True
./dataset/fake_train/fake_train_1406.jpg,True
./dataset/fake_train/fake_train_1407.jpg,False
./dataset/fake_train/fake_train_1408.jpg,False
./dataset/fake_train/fake_train_1409.jpg,False
./dataset/fake_train/fake_train_141.jpg,False
./dataset/fake_train/fake_train_1410.jpg,True
./dataset/fake_train/fake_train_1411.jpg,False
./dataset/fake_train/fake_train_1412.jpg,True
./dataset/fake_train/fake_train_1413.jpg,False
./dataset/fake_train/fake_train_1414.jpg,False
./dataset/fake_train/fake_train_1415.jpg,False
./dataset/fake_train/fake_train_1416.jpg,True
./dataset/fake_train/fake_train_1417.jpg,True
./dataset/fake_train/fake_train_1418.jpg,True
./dataset/fake_train/fake_train_1419.jpg,False
./dataset/fake_train/fake_train_142.jpg,False
./dataset/fake_train/fake_train_1420.jpg,False
./dataset/fake_train/fake_train_1421.jpg,False
./dataset/fake_train/fake_train_1422.jpg,True
./dataset/fake_train/fake_train_1423.jpg,True
./dataset/fake_train/fake_train_1424.jpg,False
./dataset/fake_train/fake_train_1425.jpg,True
./dataset/fake_train/fake_train_1426.jpg,False
./dataset/fake_train/fake_train_1427.jpg,False
./dataset/fake_train/fake_train_1428.jpg,False
./dataset/fake_train/fake_train_1429.jpg,True
./dataset/fake_train/fake_train_143.jpg,True
./dataset/fake_train/fake_train_1430.jpg,True
./dataset/fake_train/fake_train_1431.jpg,True
./dataset/fake_train/fake_train_1432.jpg,False
./dataset/fake_train/fake_train_1433.jpg,False
./dataset/fake_train/fake_train_1434.jpg,True
./dataset/fake_train/fake_train_1435.jpg,True
./dataset/fake_train/fake_train_1436.jpg,False
./dataset/fake_train/fake_train_1437.jpg,False
./dataset/fake_train/fake_train_1438.jpg,True
./dataset/fake_train/fake_train_1439.jpg,False
./dataset/fake_train/fake_train_144.jpg,False
./dataset/fake_train/fake_train_1440.jpg,False
./dataset/fake_train/fake_train_1441.jpg,True
./dataset/fake_train/fake_train_1442.jpg,True
./dataset/fake_train/fake_train_1443.jpg,True
./dataset/fake_train/fake_train_1444.jpg,False
./dataset/fake_train/fake_train_1445.jpg,False
./dataset/fake_train/fake_train_1446.jpg,False
./dataset/fake_train/fake_train_1447.jpg,True
./dataset/fake_train/fake_train_1448.jpg,True
./dataset/fake_train/fake_train_1449.jpg,False
./dataset/fake_train/fake_train_145.jpg,True
./dataset/fake_train/fake_train_1450.jpg,True
./dataset/fake_train/fake_train_1451.jpg,True
./dataset/fake_train/fake_train_1452.jpg,True
./dataset/fake_train/fake_train_1453.jpg,False
./dataset/fake_train/fake_train_1454.jpg,False
./dataset/fake_train/fake_train_1455.jpg,True
./dataset/fake_train/fake_train_1456.jpg,True
./dataset/fake_train/fake_train_1457.jpg,True
./dataset/fake_train/fake_train_1458.jpg,False
./dataset/fake_train/fake_train_1459.jpg,False
./dataset/fake_train/fake_train_146.jpg,False
./dataset/fake_train/fake_train_1460.jpg,True
./dataset/fake_train/fake_train_1461.jpg,False
./dataset/fake_train/fake_train_1462.jpg,True
./dataset/fake_train/fake_train_1463.jpg,False
./dataset/fake_train/fake_train_1464.jpg,True
./dataset/fake_train/fake_train_1465.jpg,False
./dataset/fake_train/fake_train_1466.jpg,True
./dataset/fake_train/fake_train_1467.jpg,True
./dataset/fake_train/fake_train_1468.jpg,True
./dataset/fake_train/fake_train_1469.jpg,False
./dataset/fake_train/fake_train_147.jpg,False
./dataset/fake_train/fake_train_1470.jpg,False
./dataset/fake_train/fake_train_1471.jpg,True
./dataset/fake_train/fake_train_1472.jpg,False
./dataset/fake_train/fake_train_1473.jpg,False
./dataset/fake_train/fake_train_1474.jpg,False
./dataset/fake_train/fake_train_1475.jpg,False
./dataset/fake_train/fake_train_1476.jpg,True
./dataset/fake_train/fake_train_1477.jpg,False
./dataset/fake_train/fake_train_1478.jpg,True
./dataset/fake_train/fake_train_1479.jpg,False
./dataset/fake_train/fake_train_148.jpg,False
./dataset/fake_train/fake_train_1480.jpg,True
./dataset/fake_train/fake_train_1481.jpg,True
./dataset/fake_train/fake_train_1482.jpg,False
./dataset/fake_train/fake_train_1483.jpg,False
./dataset/fake_train/fake_train_1484.jpg,False
./dataset/fake_train/fake_train_1485.jpg,True
./dataset/fake_train/fake_train_1486.jpg,True
./dataset/fake_train/fake_train_1487.jpg,False
./dataset/fake_train/fake_train_1488.jpg,False
./dataset/fake_train/fake_train_1489.jpg,False
./dataset/fake_train/fake_train_149.jpg,True
./dataset/fake_train/fake_train_1490.jpg,True
./dataset/fake_train/fake_train_1491.jpg,False
./dataset/fake_train/fake_train_1492.jpg,False
./dataset/fake_train/fake_train_1493.jpg,True
./dataset/fake_train/fake_train_1494.jpg,True
./dataset/fake_train/fake_train_1495.jpg,False
./dataset/fake_train/fake_train_1496.jpg,False
./dataset/fake_train/fake_train_1497.jpg,True
./dataset/fake_train/fake_train_1498.jpg,True
./dataset/fake_train/fake_train_1499.jpg,True
./dataset/fake_train/fake_train_15.jpg,False
./dataset/fake_train/fake_train_150.jpg,False
./dataset/fake_train/fake_train_1500.jpg,False
./dataset/fake_train/fake_train_1501.jpg,False
./dataset/fake_train/fake_train_1502.jpg,True
./dataset/fake_train/fake_train_1503.jpg,True
./dataset/fake_train/fake_train_1504.jpg,True
./dataset/fake_train/fake_train_1505.jpg,True
./dataset/fake_train/fake_train_1506.jpg,False
./dataset/fake_train/fake_train_1507.jpg,True
./dataset/fake_train/fake_train_1508.jpg,True
./dataset/fake_train/fake_train_1509.jpg,True
./dataset/fake_train/fake_train_151.jpg,True
./dataset/fake_train/fake_train_1510.jpg,False
./dataset/fake_train/fake_train_1511.jpg,True
./dataset/fake_train/fake_train_1512.jpg,True
./dataset/fake_train/fake_train_1513.jpg,True
./dataset/fake_train/fake_train_1514.jpg,False
./dataset/fake_train/fake_train_1515.jpg,True
./dataset/fake_train/fake_train_1516.jpg,True
./dataset/fake_train/fake_train_1517.jpg,False
./dataset/fake_train/fake_train_1518.jpg,False
./dataset/fake_train/fake_train_1519.jpg,True
./dataset/fake_train/fake_train_152.jpg,False
./dataset/fake_train/fake_train_1520.jpg,False
./dataset/fake_train/fake_train_1521.jpg,True
./dataset/fake_train/fake_train_1522.jpg,False
./dataset/fake_train/fake_train_1523.jpg,False
