image_path,brightness,contrast,saturation,h_entropy,s_entropy,v_entropy,is_natural
./dataset/train/real/real_train_1084.jpg,206.2239227294922,29.491891796413025,52.19996643066406,3.127645254135132,6.215644836425781,5.776520252227783,0.0
./dataset/train/real/real_train_1085.jpg,193.32496643066406,63.66668668828966,29.7041015625,5.189743518829346,5.8141584396362305,6.514591217041016,0.0
./dataset/train/real/real_train_1086.jpg,196.9132080078125,53.91952286879159,20.445999145507812,4.643612861633301,5.329335689544678,7.100881576538086,0.0
./dataset/train/real/real_train_1087.jpg,148.82861328125,66.82937542947568,37.47370910644531,6.170261383056641,6.529826641082764,7.468523025512695,0.0
./dataset/train/real/real_train_1088.jpg,180.78948974609375,74.54703484009661,36.69647216796875,4.690321922302246,5.598067760467529,6.9065961837768555,0.0
./dataset/train/real/real_train_1089.jpg,196.70277404785156,33.64193975847501,54.15696716308594,4.975164890289307,6.11251163482666,6.616400718688965,0.0
./dataset/train/real/real_train_109.jpg,117.19464111328125,36.03559030860678,33.85762023925781,5.012310981750488,6.223629951477051,7.169007301330566,0.0
./dataset/train/real/real_train_1090.jpg,129.4121551513672,31.733391276471153,144.31796264648438,5.007437229156494,7.3258209228515625,6.869189739227295,0.0
./dataset/train/real/real_train_1093.jpg,158.704833984375,76.4250640168669,20.266021728515625,3.5577807426452637,4.5080108642578125,6.278496742248535,0.0
./dataset/train/real/real_train_1094.jpg,28.30780029296875,36.93178209226977,141.60142517089844,3.8625290393829346,5.725063323974609,5.6825785636901855,0.0
./dataset/train/real/real_train_1096.jpg,126.24588012695312,76.10864421735414,0.0,-0.0,-0.0,7.921083450317383,0.0
./dataset/train/real/real_train_1097.jpg,214.48336791992188,64.70663777883603,22.6492919921875,3.911708116531372,5.4867706298828125,5.569432735443115,0.0
./dataset/train/real/real_train_1099.jpg,211.6884765625,37.46869012288582,79.86105346679688,5.360697269439697,6.705504417419434,6.6511054039001465,0.0
./dataset/train/real/real_train_11.jpg,188.58642578125,70.8375018443425,21.118621826171875,4.502546310424805,5.275115013122559,6.41787576675415,0.0
./dataset/train/real/real_train_110.jpg,146.592529296875,67.33273874304956,105.74566650390625,5.909578800201416,7.625442981719971,7.777408599853516,1.0
./dataset/train/real/real_train_1100.jpg,8.811141967773438,17.444106954318485,24.437545776367188,1.2239571809768677,1.5799860954284668,3.8160979747772217,0.0
./dataset/train/real/real_train_1101.jpg,143.53170776367188,82.95272456161912,49.12982177734375,5.325762748718262,6.794238567352295,7.538918495178223,0.0
./dataset/train/real/real_train_1102.jpg,135.69821166992188,62.11910168904117,72.03221130371094,5.767271041870117,7.0925493240356445,7.206820011138916,1.0
./dataset/train/real/real_train_1103.jpg,85.06962585449219,60.536379294076426,116.24406433105469,4.997991561889648,7.3649749755859375,7.601273059844971,1.0
./dataset/train/real/real_train_1104.jpg,90.06863403320312,83.01938607589383,124.28089904785156,5.336901664733887,6.783759117126465,7.263596057891846,1.0
./dataset/train/real/real_train_1105.jpg,50.44621276855469,31.43860866040501,96.05441284179688,5.301325798034668,7.102239608764648,6.6344523429870605,0.0
./dataset/train/real/real_train_1107.jpg,143.44790649414062,46.62422407025522,43.767303466796875,4.287136554718018,6.401459217071533,7.447887897491455,0.0
./dataset/train/real/real_train_1108.jpg,139.33294677734375,55.51355132594614,42.3331298828125,6.688326835632324,6.723066329956055,7.631590366363525,0.0
./dataset/train/real/real_train_1109.jpg,186.18650817871094,59.9780298458242,37.328277587890625,5.487846851348877,5.76869010925293,6.982499122619629,0.0
./dataset/train/real/real_train_111.jpg,60.661865234375,29.0151067213978,128.1699981689453,4.327739715576172,7.209382057189941,6.440108299255371,0.0
./dataset/train/real/real_train_1110.jpg,43.231048583984375,44.75767604053952,54.38037109375,3.559817314147949,6.105297088623047,6.246748924255371,0.0
./dataset/train/real/real_train_1111.jpg,27.976760864257812,18.03025547263239,100.54307556152344,4.369665145874023,6.699252128601074,5.545751571655273,0.0
./dataset/train/real/real_train_1112.jpg,102.83262634277344,76.84158487983574,157.5399932861328,5.378331184387207,7.366615295410156,7.680098533630371,1.0
./dataset/train/real/real_train_1114.jpg,25.74835205078125,15.23308178706886,124.86921691894531,3.5059382915496826,6.438591003417969,5.161535263061523,0.0
./dataset/train/real/real_train_1115.jpg,142.2903594970703,75.90431411294873,74.19255065917969,6.018901824951172,7.384317874908447,7.81648588180542,1.0
./dataset/train/real/real_train_1116.jpg,106.87196350097656,59.53163019760184,66.54447937011719,4.628588676452637,7.209216117858887,7.782693862915039,1.0
./dataset/train/real/real_train_1117.jpg,90.89111328125,66.82717868258892,74.19587707519531,5.011180877685547,6.9605865478515625,7.509635925292969,1.0
./dataset/train/real/real_train_1118.jpg,168.687255859375,52.18715820143464,70.81446838378906,5.034224033355713,7.250434875488281,7.537930488586426,1.0
./dataset/train/real/real_train_1119.jpg,93.13525390625,48.93572318358016,139.8942413330078,2.9067983627319336,6.711187839508057,7.179254531860352,1.0
./dataset/train/real/real_train_112.jpg,74.71357727050781,23.140561882373216,80.29350280761719,3.338589668273926,6.405856132507324,6.489840984344482,0.0
./dataset/train/real/real_train_1120.jpg,70.60707092285156,83.75047467756747,129.86436462402344,4.868837833404541,6.707681655883789,6.739656925201416,1.0
./dataset/train/real/real_train_1121.jpg,155.62771606445312,52.68037180134898,17.482940673828125,4.545351505279541,4.677614212036133,7.242056846618652,0.0
./dataset/train/real/real_train_1122.jpg,203.69613647460938,49.24451905737645,27.094390869140625,4.4892449378967285,5.241866111755371,6.218297481536865,0.0
./dataset/train/real/real_train_1123.jpg,108.87565612792969,62.672428616921174,122.31948852539062,5.051048278808594,7.525317192077637,7.75070858001709,1.0
./dataset/train/real/real_train_1124.jpg,179.5167999267578,88.21190873828058,52.88127136230469,5.421956539154053,5.868196487426758,6.151358604431152,0.0
./dataset/train/real/real_train_1126.jpg,60.855743408203125,52.62093327745909,118.89439392089844,5.1531291007995605,7.486659049987793,7.167332172393799,1.0
./dataset/train/real/real_train_1129.jpg,182.2264404296875,55.18605775760353,62.690155029296875,5.875082969665527,6.843805313110352,7.048758506774902,1.0
./dataset/train/real/real_train_113.jpg,194.74180603027344,59.36126281513716,34.2861328125,3.9410152435302734,4.60081672668457,5.5351386070251465,0.0
./dataset/train/real/real_train_1132.jpg,146.8022003173828,72.67190554226548,173.96286010742188,3.864654541015625,7.239545822143555,7.715841770172119,1.0
./dataset/train/real/real_train_1133.jpg,170.4250030517578,57.23634080681476,118.30001831054688,6.077666759490967,7.659632205963135,7.596344947814941,1.0
./dataset/train/real/real_train_1134.jpg,55.53511047363281,51.36169338649261,165.9390411376953,4.508573055267334,5.344123840332031,6.339827537536621,1.0
./dataset/train/real/real_train_1135.jpg,164.55052185058594,58.74966478905064,94.5179443359375,3.9361066818237305,7.2256975173950195,7.585866451263428,1.0
./dataset/train/real/real_train_1136.jpg,199.77072143554688,30.976140558160967,29.483932495117188,4.708034992218018,5.788801193237305,6.835816383361816,0.0
./dataset/train/real/real_train_1138.jpg,152.58566284179688,87.55240191907593,78.24269104003906,4.352238178253174,7.472538471221924,7.406072616577148,1.0
./dataset/train/real/real_train_1139.jpg,191.4746551513672,48.06699081925084,69.89256286621094,5.282989501953125,6.944339752197266,7.178637504577637,1.0
./dataset/train/real/real_train_114.jpg,194.54440307617188,62.17230140551524,76.16868591308594,4.6512675285339355,7.424775123596191,7.211935043334961,1.0
./dataset/train/real/real_train_1140.jpg,194.65670776367188,71.41615988435655,76.41688537597656,5.947789669036865,6.938697814941406,7.005025863647461,1.0
./dataset/train/real/real_train_1141.jpg,34.283843994140625,31.15407590551264,138.5159149169922,5.033341884613037,7.24318790435791,6.056458473205566,0.0
./dataset/train/real/real_train_1142.jpg,129.5380096435547,54.310987559794214,179.4060516357422,3.8460745811462402,6.6748948097229,7.485400199890137,0.0
./dataset/train/real/real_train_1144.jpg,82.69999694824219,32.608086922781325,89.72329711914062,6.082916259765625,7.587634086608887,6.881507873535156,0.0
./dataset/train/real/real_train_1145.jpg,39.18412780761719,71.67124408821581,24.502090454101562,2.5807790756225586,3.126497745513916,4.121068477630615,0.0
./dataset/train/real/real_train_1146.jpg,121.695556640625,74.05705368643518,86.23590087890625,6.113981246948242,7.390625,7.646439552307129,1.0
./dataset/train/real/real_train_1147.jpg,111.69340515136719,57.19741746497186,27.557937622070312,3.3043224811553955,5.270616054534912,7.50846004486084,0.0
./dataset/train/real/real_train_1148.jpg,168.26589965820312,32.48373861522945,215.7724151611328,3.2976059913635254,6.082935333251953,6.582235336303711,0.0
./dataset/train/real/real_train_1149.jpg,220.92298889160156,14.558336610692786,85.77175903320312,3.2719740867614746,6.426087379455566,5.54946231842041,0.0
./dataset/train/real/real_train_1150.jpg,119.56988525390625,57.13440744420568,70.891845703125,5.115912914276123,7.216187953948975,7.709292411804199,1.0
./dataset/train/real/real_train_1151.jpg,183.43026733398438,56.77172023472583,50.591094970703125,5.794337749481201,6.943763256072998,7.422649383544922,0.0
./dataset/train/real/real_train_1152.jpg,104.04133605957031,79.70726537776264,113.22691345214844,5.992815971374512,7.393216133117676,7.672157287597656,1.0
./dataset/train/real/real_train_1153.jpg,98.56941223144531,52.70035856639033,89.02825927734375,6.245811462402344,7.618176460266113,7.602259159088135,1.0
./dataset/train/real/real_train_1154.jpg,116.56767272949219,37.483430558018256,101.98771667480469,4.712546348571777,7.433803558349609,7.058560371398926,0.0
./dataset/train/real/real_train_1155.jpg,68.20817565917969,45.75309315373315,30.172927856445312,4.343428611755371,5.8959150314331055,7.090339660644531,0.0
./dataset/train/real/real_train_1156.jpg,195.68048095703125,28.520299079482555,59.947723388671875,4.843949317932129,6.522825717926025,6.575346946716309,0.0
./dataset/train/real/real_train_1157.jpg,85.2420654296875,49.145768043977476,21.462326049804688,3.8593552112579346,5.35791540145874,7.4474053382873535,0.0
./dataset/train/real/real_train_1158.jpg,67.168212890625,51.26964146135383,155.2173309326172,5.374134540557861,7.225633144378662,7.343491554260254,1.0
./dataset/train/real/real_train_1159.jpg,83.08079528808594,89.03637459380265,171.8282928466797,5.229526042938232,6.393987655639648,7.08245325088501,1.0
./dataset/train/real/real_train_1160.jpg,186.8131103515625,41.61826267199868,62.55426025390625,3.6887683868408203,6.427705764770508,7.246331214904785,0.0
./dataset/train/real/real_train_1161.jpg,120.93692016601562,40.42363391197516,9.205886840820312,-0.0,2.465935230255127,5.752634048461914,0.0
./dataset/train/real/real_train_1162.jpg,130.6205596923828,80.36686430034425,80.39556884765625,4.607080459594727,6.870301723480225,7.717403411865234,1.0
./dataset/train/real/real_train_1163.jpg,38.32170104980469,60.287373907381486,103.04150390625,2.234783172607422,3.287745714187622,4.762758731842041,0.0
./dataset/train/real/real_train_1165.jpg,54.03474426269531,53.757616348004284,227.5511932373047,2.59323787689209,3.9620728492736816,4.987766265869141,0.0
./dataset/train/real/real_train_1166.jpg,111.14912414550781,58.54360896407935,75.41838073730469,5.487739086151123,7.354625701904297,7.739104270935059,1.0
./dataset/train/real/real_train_1167.jpg,116.18609619140625,55.685486607774685,158.24517822265625,5.448561191558838,7.593037128448486,7.594367504119873,1.0
./dataset/train/real/real_train_1168.jpg,106.90589904785156,95.0974866243664,67.98876953125,4.810286045074463,6.911172389984131,7.031346321105957,1.0
./dataset/train/real/real_train_117.jpg,158.1555938720703,31.45625498887151,15.293685913085938,4.910323143005371,5.091415882110596,6.63088846206665,0.0
./dataset/train/real/real_train_1170.jpg,187.6865997314453,52.5766951177522,79.18672180175781,4.360622406005859,6.610156059265137,7.230344772338867,1.0
./dataset/train/real/real_train_1172.jpg,83.04426574707031,53.333868838889885,125.79762268066406,5.341309547424316,7.7743682861328125,7.284590721130371,1.0
./dataset/train/real/real_train_1173.jpg,196.8823699951172,61.79761873741227,28.113433837890625,4.791439533233643,5.561530113220215,6.758580684661865,0.0
./dataset/train/real/real_train_1174.jpg,45.49273681640625,26.039272444774554,98.43331909179688,6.084195613861084,7.3356733322143555,6.267519474029541,0.0
./dataset/train/real/real_train_1176.jpg,161.9559326171875,67.009510872141,88.90547180175781,5.567905902862549,7.337803363800049,7.644081115722656,1.0
./dataset/train/real/real_train_1177.jpg,165.572998046875,67.05311469338304,70.10313415527344,5.726787090301514,7.042261123657227,7.669855117797852,1.0
./dataset/train/real/real_train_1178.jpg,171.6653594970703,59.693500955993635,89.7647705078125,3.9091217517852783,6.8759613037109375,6.657846450805664,1.0
./dataset/train/real/real_train_118.jpg,168.35989379882812,45.8324981040683,42.933837890625,4.692435264587402,6.449033260345459,7.29301118850708,0.0
./dataset/train/real/real_train_1180.jpg,76.83042907714844,47.65127640516034,37.127410888671875,4.686062812805176,6.383885860443115,7.332418918609619,0.0
./dataset/train/real/real_train_1181.jpg,86.63102722167969,62.06899518608423,90.50764465332031,5.353906631469727,7.449514389038086,7.679978370666504,1.0
./dataset/train/real/real_train_1183.jpg,119.90190124511719,48.989723579591654,123.10128784179688,4.296128749847412,7.352726936340332,7.490207672119141,1.0
./dataset/train/real/real_train_1184.jpg,169.3843231201172,47.79792961418339,140.40542602539062,3.754899740219116,7.485808849334717,7.148448467254639,1.0
./dataset/train/real/real_train_1186.jpg,40.28814697265625,46.06293902578561,126.75300598144531,4.884095191955566,6.533395767211914,6.629500389099121,0.0
./dataset/train/real/real_train_1187.jpg,47.66957092285156,35.47475504092794,139.83628845214844,4.27849006652832,6.8291730880737305,6.493137359619141,0.0
./dataset/train/real/real_train_1188.jpg,169.78125,42.26829394588458,27.172988891601562,5.792280197143555,5.962747097015381,6.915753364562988,0.0
./dataset/train/real/real_train_1189.jpg,50.19358825683594,34.6559820707618,108.49528503417969,3.62568736076355,6.761618614196777,6.187316417694092,0.0
./dataset/train/real/real_train_119.jpg,36.043243408203125,58.04118561349136,143.30767822265625,3.686185121536255,6.083148002624512,5.740635395050049,0.0
./dataset/train/real/real_train_1190.jpg,146.35096740722656,58.1470816589139,100.94108581542969,5.008543014526367,7.273628234863281,7.603111267089844,1.0
./dataset/train/real/real_train_1192.jpg,149.15234375,67.42591522240615,81.672119140625,2.628685474395752,7.083956241607666,7.829741954803467,1.0
./dataset/train/real/real_train_1193.jpg,48.83953857421875,61.006274865226914,58.611297607421875,0.23982468247413635,5.384305953979492,6.668787002563477,0.0
./dataset/train/real/real_train_1194.jpg,122.10626220703125,80.29489220493873,174.7085723876953,4.589227199554443,7.015447616577148,6.691474914550781,1.0
./dataset/train/real/real_train_1196.jpg,140.80149841308594,58.73081815410591,33.29681396484375,4.619100093841553,5.54897928237915,7.3937087059021,0.0
./dataset/train/real/real_train_1198.jpg,64.41593933105469,45.43395309096387,0.1346588134765625,0.09460271149873734,0.12618514895439148,6.944711685180664,0.0
./dataset/train/real/real_train_1199.jpg,194.1203155517578,52.06712327182814,61.697235107421875,4.762097358703613,7.02634334564209,7.255036354064941,1.0
./dataset/train/real/real_train_12.jpg,99.46479797363281,69.25881304675575,41.65104675292969,5.037074089050293,6.573027610778809,7.769094944000244,0.0
./dataset/train/real/real_train_120.jpg,40.48292541503906,40.22877860303669,118.440673828125,4.174090385437012,6.792860984802246,6.313473224639893,0.0
./dataset/train/real/real_train_1200.jpg,167.85020446777344,90.74954437538801,53.720184326171875,3.8574724197387695,6.239826679229736,6.314764022827148,0.0
./dataset/train/real/real_train_1201.jpg,144.97763061523438,49.88395395719543,52.24183654785156,5.549590110778809,6.899848461151123,7.309436798095703,0.0
./dataset/train/real/real_train_1202.jpg,121.41433715820312,45.727757966525246,84.81863403320312,4.512410640716553,7.108672618865967,7.5023603439331055,1.0
./dataset/train/real/real_train_1203.jpg,174.7478790283203,20.66094730963369,224.4728546142578,1.9007322788238525,5.50875997543335,4.956806182861328,0.0
./dataset/train/real/real_train_1204.jpg,215.96688842773438,21.371926658183312,86.4398193359375,4.894307613372803,6.859418869018555,5.919406890869141,0.0
./dataset/train/real/real_train_1207.jpg,207.46148681640625,26.13744435103477,27.508316040039062,2.7010347843170166,5.179166793823242,5.963472843170166,0.0
./dataset/train/real/real_train_1208.jpg,41.87550354003906,45.02837803419357,169.89810180664062,4.521633148193359,6.425290584564209,6.366067886352539,0.0
./dataset/train/real/real_train_1209.jpg,91.65545654296875,69.18886406536696,94.06390380859375,6.177478313446045,7.4605207443237305,7.082667350769043,1.0
./dataset/train/real/real_train_1210.jpg,67.56976318359375,42.96946147186626,104.01014709472656,5.655348300933838,6.844600200653076,6.262652397155762,0.0
./dataset/train/real/real_train_1212.jpg,145.20046997070312,50.35484137427061,101.27131652832031,6.2574005126953125,7.611367225646973,7.605969429016113,1.0
./dataset/train/real/real_train_1213.jpg,131.7576141357422,68.4561003971737,60.6021728515625,6.230195999145508,7.18076753616333,7.741645336151123,1.0
./dataset/train/real/real_train_1214.jpg,165.20909118652344,74.49873810010176,170.1918182373047,4.24727725982666,7.207154273986816,7.44818115234375,1.0
./dataset/train/real/real_train_1215.jpg,147.2375946044922,76.65741619450392,39.862579345703125,5.33909797668457,6.0714111328125,7.587178707122803,0.0
./dataset/train/real/real_train_1216.jpg,229.1981658935547,10.837493002102647,35.46977233886719,3.1829354763031006,4.464219093322754,5.271244525909424,0.0
./dataset/train/real/real_train_1217.jpg,24.673980712890625,49.33083935949919,132.40399169921875,2.832547426223755,4.996206283569336,4.944660663604736,0.0
./dataset/train/real/real_train_1218.jpg,63.69529724121094,48.04512992108628,116.31948852539062,4.965787887573242,7.586075305938721,7.162503242492676,1.0
./dataset/train/real/real_train_122.jpg,118.33737182617188,72.7080568310782,130.71946716308594,5.269772529602051,7.696974277496338,7.726710319519043,1.0
./dataset/train/real/real_train_1220.jpg,192.78025817871094,57.180302401237924,39.990875244140625,6.385490894317627,6.655379295349121,7.325267791748047,0.0
./dataset/train/real/real_train_1222.jpg,127.24407958984375,43.47127938877335,141.01805114746094,6.280869483947754,7.3345208168029785,7.364925384521484,0.0
./dataset/train/real/real_train_1224.jpg,127.47920227050781,46.1448329314649,98.76150512695312,5.358460426330566,7.587442398071289,7.377667427062988,1.0
